Timestamp,Face Confidence,Mouth Open,Eye Blink Left,Eye Blink Right,Eye Look Left,Eye Look Right,Head X,Head Y,Head Z,Detected Expression,Detected Movement
1767436454539,2,0,0,0,0,0,329.8382568359375,287.7475833892822,-21.3403058052063,Bouche ouverte,AUCUN
1767436454543,2,0,0,0,0,0,329.8382568359375,287.7475833892822,-21.3403058052063,Bouche ouverte,S_ASSOIR
1767436454543,1,0,0,0,0,0,330.6258010864258,290.91124534606934,-21.335580348968506,Bouche ouverte,S_ASSOIR
1767436454613,1,0,0,0,0,0,330.6258010864258,290.91124534606934,-21.335580348968506,surprised,S_ASSOIR
1767436454613,2,0,0,0,0,0,334.3703079223633,294.00197982788086,-20.367984771728516,Bouche ouverte,S_ASSOIR
1767436454682,2,0,0,0,0,0,334.3703079223633,294.00197982788086,-20.367984771728516,surprised,S_ASSOIR
1767436454682,1,0,0,0,0,0,334.4105529785156,294.4596290588379,-19.211158752441406,Bouche ouverte,S_ASSOIR
1767436454748,1,0,0,0,0,0,334.4105529785156,294.4596290588379,-19.211158752441406,surprised,S_ASSOIR
1767436454749,1,0,0,0,0,0,336.6542053222656,295.58215141296387,-18.98929715156555,Bouche ouverte,S_ASSOIR
1767436454830,1,0,0,0,0,0,336.6542053222656,295.58215141296387,-18.98929715156555,surprised,S_ASSOIR
1767436454830,1,0,0,0,0,0,336.15062713623047,297.20744132995605,-18.400521278381348,Bouche ouverte,S_ASSOIR
1767436454895,1,0,0,0,0,0,336.15062713623047,297.20744132995605,-18.400521278381348,surprised,S_ASSOIR
1767436454895,1,0,0,0,0,0,334.8355484008789,297.64291763305664,-18.69368314743042,Bouche ouverte,S_ASSOIR
1767436454973,1,0,0,0,0,0,334.8355484008789,297.64291763305664,-18.69368314743042,surprised,S_ASSOIR
1767436454974,1,0,0,0,0,0,335.99815368652344,298.87807846069336,-17.829737663269043,Bouche ouverte,S_ASSOIR
1767436455034,1,0,0,0,0,0,335.99815368652344,298.87807846069336,-17.829737663269043,surprised,S_ASSOIR
1767436455035,2,0,0,0,0,0,335.96920013427734,299.6206283569336,-18.196405172348022,Bouche ouverte,S_ASSOIR
1767436455116,2,0,0,0,0,0,335.96920013427734,299.6206283569336,-18.196405172348022,surprised,S_ASSOIR
1767436455116,1,0,0,0,0,0,337.29427337646484,299.0486240386963,-17.35789656639099,Bouche ouverte,S_ASSOIR
1767436455182,1,0,0,0,0,0,337.29427337646484,299.0486240386963,-17.35789656639099,surprised,S_ASSOIR
1767436455182,1,0,0,0,0,0,337.15309143066406,300.0392532348633,-17.24302649497986,Bouche ouverte,S_ASSOIR
1767436455237,1,0,0,0,0,0,337.15309143066406,300.0392532348633,-17.24302649497986,surprised,S_ASSOIR
1767436455238,1,0,0,0,0,0,335.6235885620117,299.2049789428711,-17.763471603393555,Bouche ouverte,S_ASSOIR
1767436455306,1,0,0,0,0,0,335.6235885620117,299.2049789428711,-17.763471603393555,surprised,S_ASSOIR
