Timestamp,Pose Confidence,Head X,Head Y,Head Z,Head Confidence,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Left Shoulder Confidence,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Right Shoulder Confidence,Left Hip X,Left Hip Y,Left Hip Z,Left Hip Confidence,Right Hip X,Right Hip Y,Right Hip Z,Right Hip Confidence,Detecte Movement
1767366557542,52,0.567132830619812,0.6967670917510986,-2.02229380607605,0.9992445707321167,0.5346087217330933,0.5902431011199951,-2.0269787311553955,0.9987792372703552,0.6183153390884399,0.6046502590179443,-1.3757845163345337,0.9975844621658325,0.5114624500274658,0.7647375464439392,-1.845831274986267,0.9995678067207336,0.7673746347427368,1.1173373460769653,-0.1051163449883461,0.14940722286701202,AUCUN
1767366557564,52,0.567132830619812,0.6967670917510986,-2.02229380607605,0.9992445707321167,0.5346087217330933,0.5902431011199951,-2.0269787311553955,0.9987792372703552,0.6183153390884399,0.6046502590179443,-1.3757845163345337,0.9975844621658325,0.5114624500274658,0.7647375464439392,-1.845831274986267,0.9995678067207336,0.7673746347427368,1.1173373460769653,-0.1051163449883461,0.14940722286701202,EXPRESSION_TRISTESSE
1767366557565,52,0.5563222765922546,0.7186962366104126,-1.8598235845565796,0.9992824196815491,0.5209141373634338,0.6155741214752197,-1.865869164466858,0.9988511800765991,0.627998948097229,0.618709921836853,-1.3159406185150146,0.9977417588233948,0.5014577507972717,0.7844316363334656,-1.6814273595809937,0.9995875954627991,0.7675612568855286,1.2357430458068848,-0.25585025548934937,0.14487774670124054,EXPRESSION_TRISTESSE
1767366557697,52,0.5563222765922546,0.7186962366104126,-1.8598235845565796,0.9992824196815491,0.5209141373634338,0.6155741214752197,-1.865869164466858,0.9988511800765991,0.627998948097229,0.618709921836853,-1.3159406185150146,0.9977417588233948,0.5014577507972717,0.7844316363334656,-1.6814273595809937,0.9995875954627991,0.7675612568855286,1.2357430458068848,-0.25585025548934937,0.14487774670124054,EXPRESSION_TRISTESSE
1767366557698,52,0.5429854989051819,0.7236701250076294,-2.3729496002197266,0.999342679977417,0.5107120871543884,0.6155312061309814,-2.3744235038757324,0.9989506006240845,0.6284152269363403,0.6200591921806335,-1.7856838703155518,0.9979228377342224,0.48491987586021423,0.7874137759208679,-2.1918785572052,0.9996185302734375,0.7688143849372864,1.240343451499939,-0.3881456255912781,0.15310260653495789,EXPRESSION_TRISTESSE
1767366557806,52,0.5429854989051819,0.7236701250076294,-2.3729496002197266,0.999342679977417,0.5107120871543884,0.6155312061309814,-2.3744235038757324,0.9989506006240845,0.6284152269363403,0.6200591921806335,-1.7856838703155518,0.9979228377342224,0.48491987586021423,0.7874137759208679,-2.1918785572052,0.9996185302734375,0.7688143849372864,1.240343451499939,-0.3881456255912781,0.15310260653495789,EXPRESSION_TRISTESSE
1767366557806,53,0.5421807169914246,0.7238124012947083,-2.420341730117798,0.9993987083435059,0.5106576681137085,0.6144325733184814,-2.418951988220215,0.9990429282188416,0.628520131111145,0.6201428771018982,-1.8117849826812744,0.9980916380882263,0.4830705523490906,0.7876006960868835,-2.236478328704834,0.9996484518051147,0.7688059210777283,1.2396870851516724,-0.3865911364555359,0.1600285768508911,EXPRESSION_TRISTESSE
1767366557908,53,0.5421807169914246,0.7238124012947083,-2.420341730117798,0.9993987083435059,0.5106576681137085,0.6144325733184814,-2.418951988220215,0.9990429282188416,0.628520131111145,0.6201428771018982,-1.8117849826812744,0.9980916380882263,0.4830705523490906,0.7876006960868835,-2.236478328704834,0.9996484518051147,0.7688059210777283,1.2396870851516724,-0.3865911364555359,0.1600285768508911,EXPRESSION_TRISTESSE
1767366557909,53,0.5417736768722534,0.7237212061882019,-2.4621787071228027,0.9994474053382874,0.5101562738418579,0.6133947968482971,-2.4592719078063965,0.9991232752799988,0.6286903023719788,0.6195875406265259,-1.844399094581604,0.9982340335845947,0.48278969526290894,0.7877066135406494,-2.275421619415283,0.9996733069419861,0.7689929008483887,1.243538498878479,-0.49521955847740173,0.1613265722990036,EXPRESSION_TRISTESSE
1767366557988,53,0.5417736768722534,0.7237212061882019,-2.4621787071228027,0.9994474053382874,0.5101562738418579,0.6133947968482971,-2.4592719078063965,0.9991232752799988,0.6286903023719788,0.6195875406265259,-1.844399094581604,0.9982340335845947,0.48278969526290894,0.7877066135406494,-2.275421619415283,0.9996733069419861,0.7689929008483887,1.243538498878479,-0.49521955847740173,0.1613265722990036,EXPRESSION_TRISTESSE
