Timestamp,Face Confidence,Mouth Open,Eye Blink Left,Eye Blink Right,Eye Look Left,Eye Look Right,Head X,Head Y,Head Z,Detected Expression,Detected Movement
1767354877403,2,0,0,0,0,0,319.3890380859375,336.824369430542,-12.793501615524292,Tristesse,EXPRESSION_TRISTESSE
1767354877403,2,100,0,0,64111.915588378906,51591.96090698242,0,0,0,Tristesse,AUCUN
1767354877404,2,0,0,0,0,0,316.9014358520508,336.89226150512695,-13.276305198669434,Tristesse,EXPRESSION_TRISTESSE
1767354877404,2,100,0,0,64102.638244628906,51539.390563964844,0,0,0,Tristesse,AUCUN
1767354877470,2,0,0,0,0,0,316.9014358520508,336.89226150512695,-13.276305198669434,Tristesse,EXPRESSION_TRISTESSE
1767354877470,2,100,0,0,64102.638244628906,51539.390563964844,0,0,0,Tristesse,AUCUN
1767354877470,2,0,0,0,0,0,317.34594345092773,335.2195358276367,-13.423657417297363,Tristesse,EXPRESSION_TRISTESSE
1767354877470,2,100,0,0,64057.9833984375,51477.6496887207,0,0,0,Tristesse,AUCUN
1767354877532,2,0,0,0,0,0,317.34594345092773,335.2195358276367,-13.423657417297363,Tristesse,EXPRESSION_TRISTESSE
1767354877532,2,100,0,0,64057.9833984375,51477.6496887207,0,0,0,Tristesse,AUCUN
1767354877532,2,0,0,0,0,0,316.4404296875,334.9588966369629,-13.78688097000122,Tristesse,EXPRESSION_TRISTESSE
1767354877532,2,100,0,0,63981.082916259766,51373.695373535156,0,0,0,Tristesse,AUCUN
1767354877603,2,0,0,0,0,0,316.4404296875,334.9588966369629,-13.78688097000122,Tristesse,EXPRESSION_TRISTESSE
1767354877603,2,100,0,0,63981.082916259766,51373.695373535156,0,0,0,Tristesse,AUCUN
1767354877603,3,0,0,0,0,0,316.5439033508301,333.99810791015625,-13.765678405761719,Tristesse,EXPRESSION_TRISTESSE
1767354877603,3,100,0,0,63714.508056640625,51045.249938964844,0,0,0,Tristesse,AUCUN
1767354877656,3,0,0,0,0,0,316.5439033508301,333.99810791015625,-13.765678405761719,Tristesse,EXPRESSION_TRISTESSE
1767354877656,3,100,0,0,63714.508056640625,51045.249938964844,0,0,0,Tristesse,AUCUN
1767354877656,2,0,0,0,0,0,315.3577423095703,332.7121067047119,-13.767272233963013,Tristesse,EXPRESSION_TRISTESSE
1767354877656,2,100,0,0,63344.77615356445,50677.69241333008,0,0,0,Tristesse,AUCUN
1767354877727,2,0,0,0,0,0,315.3577423095703,332.7121067047119,-13.767272233963013,Tristesse,EXPRESSION_TRISTESSE
1767354877727,2,100,0,0,63344.77615356445,50677.69241333008,0,0,0,Tristesse,AUCUN
1767354877727,3,0,0,0,0,0,313.9516258239746,331.78370475769043,-14.0471351146698,Tristesse,EXPRESSION_TRISTESSE
1767354877727,3,100,0,0,63300.85754394531,50624.93133544922,0,0,0,Tristesse,AUCUN
1767354877806,3,0,0,0,0,0,313.9516258239746,331.78370475769043,-14.0471351146698,Tristesse,EXPRESSION_TRISTESSE
1767354877806,3,100,0,0,63300.85754394531,50624.93133544922,0,0,0,Tristesse,AUCUN
1767354877806,3,0,0,0,0,0,312.1625518798828,331.561861038208,-13.711940050125122,Tristesse,EXPRESSION_TRISTESSE
1767354877806,3,100,0,0,62979.48455810547,50317.37518310547,0,0,0,Tristesse,AUCUN
1767354877872,3,0,0,0,0,0,312.1625518798828,331.561861038208,-13.711940050125122,Tristesse,EXPRESSION_TRISTESSE
1767354877872,3,100,0,0,62979.48455810547,50317.37518310547,0,0,0,Tristesse,AUCUN
1767354877873,3,0,0,0,0,0,308.5000991821289,330.2025318145752,-14.201757907867432,Tristesse,EXPRESSION_TRISTESSE
1767354877873,3,100,0,0,62697.94464111328,49964.019775390625,0,0,0,Tristesse,AUCUN
1767354877937,3,0,0,0,0,0,308.5000991821289,330.2025318145752,-14.201757907867432,Tristesse,EXPRESSION_TRISTESSE
1767354877937,3,100,0,0,62697.94464111328,49964.019775390625,0,0,0,Tristesse,AUCUN
1767354877937,3,0,0,0,0,0,309.06286239624023,330.32504081726074,-14.237614870071411,Tristesse,EXPRESSION_TRISTESSE
1767354877937,3,100,0,0,62620.27359008789,49801.30386352539,0,0,0,Tristesse,AUCUN
1767354877993,3,0,0,0,0,0,309.06286239624023,330.32504081726074,-14.237614870071411,Tristesse,EXPRESSION_TRISTESSE
1767354877993,3,100,0,0,62620.27359008789,49801.30386352539,0,0,0,Tristesse,AUCUN
1767354877993,2,0,0,0,0,0,309.5928955078125,331.54003143310547,-14.071449041366577,Tristesse,EXPRESSION_TRISTESSE
1767354877993,2,100,0,0,62698.11248779297,49865.787506103516,0,0,0,Tristesse,AUCUN
1767354878055,2,0,0,0,0,0,309.5928955078125,331.54003143310547,-14.071449041366577,Tristesse,EXPRESSION_TRISTESSE
1767354878055,2,100,0,0,62698.11248779297,49865.787506103516,0,0,0,Tristesse,AUCUN
1767354878056,2,0,0,0,0,0,309.25363540649414,332.03372955322266,-13.84650707244873,Tristesse,EXPRESSION_TRISTESSE
1767354878056,2,100,0,0,62773.22006225586,49921.085357666016,0,0,0,Tristesse,AUCUN
1767354878124,2,0,0,0,0,0,309.25363540649414,332.03372955322266,-13.84650707244873,Tristesse,EXPRESSION_TRISTESSE
1767354878124,2,100,0,0,62773.22006225586,49921.085357666016,0,0,0,Tristesse,AUCUN
1767354878124,2,0,0,0,0,0,308.40105056762695,332.7092170715332,-13.917112350463867,Tristesse,EXPRESSION_TRISTESSE
1767354878124,2,100,0,0,62943.36700439453,50068.58444213867,0,0,0,Tristesse,AUCUN
1767354878180,2,0,0,0,0,0,308.40105056762695,332.7092170715332,-13.917112350463867,Tristesse,EXPRESSION_TRISTESSE
1767354878180,2,100,0,0,62943.36700439453,50068.58444213867,0,0,0,Tristesse,AUCUN
1767354878181,2,0,0,0,0,0,308.60198974609375,332.08459854125977,-13.383901119232178,Tristesse,EXPRESSION_TRISTESSE
1767354878181,2,100,0,0,63013.29803466797,50139.381408691406,0,0,0,Tristesse,AUCUN
1767354878247,2,0,0,0,0,0,308.60198974609375,332.08459854125977,-13.383901119232178,Tristesse,EXPRESSION_TRISTESSE
1767354878247,2,100,0,0,63013.29803466797,50139.381408691406,0,0,0,Tristesse,AUCUN
1767354878247,3,0,0,0,0,0,308.35460662841797,332.6758861541748,-12.967082262039185,Tristesse,EXPRESSION_TRISTESSE
1767354878247,3,100,0,0,63084.815979003906,50165.10009765625,0,0,0,Tristesse,AUCUN
1767354878311,3,0,0,0,0,0,308.35460662841797,332.6758861541748,-12.967082262039185,Tristesse,EXPRESSION_TRISTESSE
1767354878311,3,100,0,0,63084.815979003906,50165.10009765625,0,0,0,Tristesse,AUCUN
1767354878311,2,0,0,0,0,0,309.6442222595215,331.48332595825195,-13.6294424533844,Tristesse,EXPRESSION_TRISTESSE
1767354878311,2,100,0,0,63159.01565551758,50312.652587890625,0,0,0,Tristesse,AUCUN
1767354878373,2,0,0,0,0,0,309.6442222595215,331.48332595825195,-13.6294424533844,Tristesse,EXPRESSION_TRISTESSE
1767354878373,2,100,0,0,63159.01565551758,50312.652587890625,0,0,0,Tristesse,AUCUN
1767354878373,3,0,0,0,0,0,309.49066162109375,331.6465187072754,-14.574711322784424,Tristesse,EXPRESSION_TRISTESSE
1767354878373,3,100,0,0,63062.217712402344,51023.39172363281,0,0,0,Tristesse,AUCUN
1767354878447,3,0,0,0,0,0,309.49066162109375,331.6465187072754,-14.574711322784424,Tristesse,EXPRESSION_TRISTESSE
1767354878447,3,100,0,0,63062.217712402344,51023.39172363281,0,0,0,Tristesse,AUCUN
1767354878447,4,0,0,0,0,0,309.4963836669922,330.92851638793945,-15.27145504951477,Tristesse,EXPRESSION_TRISTESSE
1767354878447,4,100,0,0,63072.227478027344,50878.753662109375,0,0,0,Tristesse,AUCUN
1767354878506,4,0,0,0,0,0,309.4963836669922,330.92851638793945,-15.27145504951477,Tristesse,EXPRESSION_TRISTESSE
1767354878506,4,100,0,0,63072.227478027344,50878.753662109375,0,0,0,Tristesse,AUCUN
1767354878507,2,0,0,0,0,0,310.5862236022949,330.2328300476074,-13.570414781570435,Tristesse,EXPRESSION_TRISTESSE
1767354878507,2,100,0,0,63181.37741088867,50481.07147216797,0,0,0,Tristesse,AUCUN
1767354878564,2,0,0,0,0,0,310.5862236022949,330.2328300476074,-13.570414781570435,Tristesse,EXPRESSION_TRISTESSE
1767354878564,2,100,0,0,63181.37741088867,50481.07147216797,0,0,0,Tristesse,AUCUN
1767354878564,2,0,0,0,0,0,310.5060577392578,329.8219585418701,-13.166512250900269,Tristesse,EXPRESSION_TRISTESSE
1767354878564,2,100,0,0,63259.87243652344,50462.19253540039,0,0,0,Tristesse,AUCUN
1767354878674,2,0,0,0,0,0,310.5060577392578,329.8219585418701,-13.166512250900269,Tristesse,EXPRESSION_TRISTESSE
1767354878674,2,100,0,0,63259.87243652344,50462.19253540039,0,0,0,Tristesse,AUCUN
1767354878674,2,0,0,0,0,0,309.8894691467285,329.04613494873047,-12.70681619644165,Tristesse,EXPRESSION_TRISTESSE
1767354878674,2,100,0,0,63279.571533203125,50441.90216064453,0,0,0,Tristesse,AUCUN
1767354878674,2,0,0,0,0,0,309.8894691467285,329.04613494873047,-12.70681619644165,Tristesse,EXPRESSION_TRISTESSE
1767354878674,2,100,0,0,63279.571533203125,50441.90216064453,0,0,0,Tristesse,AUCUN
1767354878674,2,0,0,0,0,0,310.81714630126953,329.4807815551758,-13.252522945404053,Tristesse,EXPRESSION_TRISTESSE
1767354878674,2,100,0,0,63280.06362915039,50482.28454589844,0,0,0,Tristesse,AUCUN
1767354878731,2,0,0,0,0,0,310.81714630126953,329.4807815551758,-13.252522945404053,Tristesse,EXPRESSION_TRISTESSE
1767354878731,2,100,0,0,63280.06362915039,50482.28454589844,0,0,0,Tristesse,AUCUN
1767354878731,2,0,0,0,0,0,310.2606010437012,329.5557689666748,-13.409591913223267,Tristesse,EXPRESSION_TRISTESSE
1767354878731,2,100,0,0,63302.940368652344,50444.942474365234,0,0,0,Tristesse,AUCUN
1767354878802,2,0,0,0,0,0,310.2606010437012,329.5557689666748,-13.409591913223267,Tristesse,EXPRESSION_TRISTESSE
1767354878802,2,100,0,0,63302.940368652344,50444.942474365234,0,0,0,Tristesse,AUCUN
1767354878802,2,0,0,0,0,0,310.2704429626465,329.01503562927246,-13.342231512069702,Tristesse,EXPRESSION_TRISTESSE
1767354878802,2,100,0,0,63295.52459716797,50509.273529052734,0,0,0,Tristesse,AUCUN
1767354878867,2,0,0,0,0,0,310.2704429626465,329.01503562927246,-13.342231512069702,Tristesse,EXPRESSION_TRISTESSE
1767354878867,2,100,0,0,63295.52459716797,50509.273529052734,0,0,0,Tristesse,AUCUN
1767354878867,2,0,0,0,0,0,310.03055572509766,329.0237331390381,-13.426506519317627,Tristesse,EXPRESSION_TRISTESSE
1767354878867,2,100,0,0,63372.0703125,50573.74572753906,0,0,0,Tristesse,AUCUN
