Timestamp,Face Confidence,Mouth Open,Eye Blink Left,Eye Blink Right,Eye Look Left,Eye Look Right,Head X,Head Y,Head Z,Detected Expression,Detected Movement
1767035952851,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035953328,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035953328,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035953328,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035953328,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035953744,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035953744,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035953744,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035953744,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035954130,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035954130,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035954130,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035954131,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035954615,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035954615,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035954616,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035954616,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955048,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955048,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955048,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955048,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955469,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955469,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955469,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955469,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955853,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955853,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035955853,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035955853,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035956255,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035956255,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035956255,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035956255,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035956630,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035956630,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035956630,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035956630,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957009,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957009,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957009,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957009,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957445,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957445,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957445,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957445,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957945,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957945,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035957945,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035957945,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035958382,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035958382,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035958382,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035958382,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035958808,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035958808,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035958808,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035958808,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035959214,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035959214,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035959214,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035959214,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035959633,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035959633,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035960085,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035960085,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035960485,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035960485,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035960485,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035960485,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035960904,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035960904,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035960904,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035960904,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035961314,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035961314,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035961314,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035961314,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035961748,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035961748,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035961748,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035961748,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035962204,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035962204,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035962204,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035962204,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035962598,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035962598,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035962598,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035962598,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963017,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963017,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963017,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963017,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963502,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963502,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963502,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963502,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963954,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963954,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035963954,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035963954,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035964322,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035964322,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035964322,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035964322,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035964737,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035964737,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035964737,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035964737,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035965215,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035965215,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035965215,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035965215,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035965612,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035965612,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035965612,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035965612,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966051,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966051,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966051,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966051,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966481,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966481,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966482,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966482,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966959,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966959,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035966959,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035966959,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035967399,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035967399,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035967399,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035967399,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035967837,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035967837,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035967837,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035967837,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035968299,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035968299,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035968299,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035968299,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035968741,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035968741,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035968741,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035968741,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035969232,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035969232,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035969690,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035969690,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035970142,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035970142,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035970142,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035970142,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035970596,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035970596,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035971153,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035971153,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035971671,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035971671,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035971672,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035971672,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035972094,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035972094,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035972094,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035972094,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035972560,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035972560,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035972560,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035972560,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973011,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973011,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973012,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973012,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973446,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973446,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973446,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973446,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973876,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973876,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035973876,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035973876,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035974287,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035974287,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035974287,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035974287,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035974763,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035974763,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035974763,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035974763,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035975176,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035975176,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
1767035975176,0,0,0,0,0,0,0,0,0,Dégoût,EXPRESSION_DÉGOÛT
1767035975176,0,0,0,0,0,0,0,0,0,Dégoût,AUCUN
