Timestamp,Pose Confidence,Head X,Head Y,Head Z,Head Confidence,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Left Shoulder Confidence,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Right Shoulder Confidence,Left Hip X,Left Hip Y,Left Hip Z,Left Hip Confidence,Right Hip X,Right Hip Y,Right Hip Z,Right Hip Confidence,Detecte Movement
1767367080537,47,0.10129830986261368,0.7231355309486389,-0.740466296672821,0.9953181147575378,0.0995255708694458,0.6293772459030151,-0.7101659178733826,0.9920002222061157,0.25428053736686707,0.6039366126060486,-0.8946197628974915,0.9963357448577881,0.13596338033676147,0.7901531457901001,-0.576465368270874,0.9969245791435242,0.7981429100036621,1.4205193519592285,-0.6003268957138062,0.15266279876232147,AUCUN
1767367080539,47,0.10129830986261368,0.7231355309486389,-0.740466296672821,0.9953181147575378,0.0995255708694458,0.6293772459030151,-0.7101659178733826,0.9920002222061157,0.25428053736686707,0.6039366126060486,-0.8946197628974915,0.9963357448577881,0.13596338033676147,0.7901531457901001,-0.576465368270874,0.9969245791435242,0.7981429100036621,1.4205193519592285,-0.6003268957138062,0.15266279876232147,S_ASSOIR
1767367080540,47,0.09123174101114273,0.7274757623672485,-0.751735270023346,0.995538055896759,0.08525659888982773,0.6470276117324829,-0.7090192437171936,0.9924518465995789,0.22568051517009735,0.6214760541915894,-0.9594835042953491,0.9964954853057861,0.1250600516796112,0.7953749895095825,-0.5729644894599915,0.9970042705535889,0.7791435718536377,1.4278644323349,-0.9979255795478821,0.15313608944416046,S_ASSOIR
1767367080706,47,0.09123174101114273,0.7274757623672485,-0.751735270023346,0.995538055896759,0.08525659888982773,0.6470276117324829,-0.7090192437171936,0.9924518465995789,0.22568051517009735,0.6214760541915894,-0.9594835042953491,0.9964954853057861,0.1250600516796112,0.7953749895095825,-0.5729644894599915,0.9970042705535889,0.7791435718536377,1.4278644323349,-0.9979255795478821,0.15313608944416046,EXPRESSION_TRISTESSE
1767367080707,47,0.4299691617488861,0.6880121827125549,-1.7124477624893188,0.9959663152694702,0.3817896842956543,0.590718686580658,-1.6867669820785522,0.9931731224060059,0.5499979257583618,0.5916730761528015,-1.1645711660385132,0.996807336807251,0.38072386384010315,0.7842569947242737,-1.5241873264312744,0.9972851872444153,0.7494562864303589,1.3543150424957275,-0.409052312374115,0.1459306925535202,EXPRESSION_TRISTESSE
1767367080804,47,0.4299691617488861,0.6880121827125549,-1.7124477624893188,0.9959663152694702,0.3817896842956543,0.590718686580658,-1.6867669820785522,0.9931731224060059,0.5499979257583618,0.5916730761528015,-1.1645711660385132,0.996807336807251,0.38072386384010315,0.7842569947242737,-1.5241873264312744,0.9972851872444153,0.7494562864303589,1.3543150424957275,-0.409052312374115,0.1459306925535202,EXPRESSION_TRISTESSE
1767367080805,47,0.4464595317840576,0.6786161661148071,-1.7105594873428345,0.9963374137878418,0.39653268456459045,0.5797061920166016,-1.689469337463379,0.9937939047813416,0.5641238689422607,0.5833988785743713,-1.1600956916809082,0.9970433115959167,0.3982239067554474,0.7788335084915161,-1.5282793045043945,0.997525155544281,0.7471241354942322,1.3430392742156982,-0.35096463561058044,0.13948960602283478,EXPRESSION_TRISTESSE
1767367080880,47,0.4464595317840576,0.6786161661148071,-1.7105594873428345,0.9963374137878418,0.39653268456459045,0.5797061920166016,-1.689469337463379,0.9937939047813416,0.5641238689422607,0.5833988785743713,-1.1600956916809082,0.9970433115959167,0.3982239067554474,0.7788335084915161,-1.5282793045043945,0.997525155544281,0.7471241354942322,1.3430392742156982,-0.35096463561058044,0.13948960602283478,EXPRESSION_TRISTESSE
1767367080880,47,0.45443424582481384,0.6743636727333069,-1.7552521228790283,0.9966630935668945,0.40679293870925903,0.5720546245574951,-1.7286250591278076,0.9943454265594482,0.5723260045051575,0.5823739171028137,-1.1843907833099365,0.997236967086792,0.4046967923641205,0.7724377512931824,-1.566072702407837,0.9977421164512634,0.7483486533164978,1.3353898525238037,-0.4403916299343109,0.1329772174358368,EXPRESSION_TRISTESSE
1767367080952,47,0.45443424582481384,0.6743636727333069,-1.7552521228790283,0.9966630935668945,0.40679293870925903,0.5720546245574951,-1.7286250591278076,0.9943454265594482,0.5723260045051575,0.5823739171028137,-1.1843907833099365,0.997236967086792,0.4046967923641205,0.7724377512931824,-1.566072702407837,0.9977421164512634,0.7483486533164978,1.3353898525238037,-0.4403916299343109,0.1329772174358368,EXPRESSION_TRISTESSE
